enrollment_id,member_id,class_type_id,instructor_id,facility_id,area_id,enrollment_date,class_date,scheduled_start_time,actual_start_time,scheduled_end_time,actual_end_time,enrollment_status,checkin_time,checkout_time,attendance_status,payment_amount,instructor_rating,member_satisfaction_score,last_modified
ENR00006210,MEM000041,CT009,STF0026,FAC002,AR009,2025-09-08,2025-09-15,14:30:00,14:31:00,15:30:00,15:31:00,Confirmed,14:27:00,15:31:00,Present,17.217707372573244,5.0,5.0,2025-10-12
ENR00006211,MEM000276,CT009,STF0026,FAC002,AR009,2025-09-11,2025-09-15,14:30:00,14:35:00,15:30:00,15:35:00,Confirmed,14:30:00,15:35:00,Present,32.9072843260206,4.0,3.0,2025-10-12
ENR00006212,MEM000368,CT009,STF0026,FAC002,AR009,2025-09-09,2025-09-15,14:30:00,14:36:00,15:30:00,15:36:00,Confirmed,14:24:00,15:36:00,Present,34.277984208568824,5.0,3.0,2025-10-12
ENR00006213,MEM000410,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:28:00,15:30:00,15:28:00,Confirmed,14:23:00,15:28:00,Present,26.46688962129953,4.0,5.0,2025-10-12
ENR00006214,MEM000215,CT009,STF0026,FAC002,AR009,2025-09-10,2025-09-15,14:30:00,14:30:00,15:30:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006215,MEM000145,CT009,STF0026,FAC002,AR009,2025-09-09,2025-09-15,14:30:00,14:26:00,15:30:00,15:26:00,Confirmed,14:18:00,15:26:00,Present,31.122625384139482,5.0,4.0,2025-10-12
ENR00006216,MEM000495,CT009,STF0026,FAC002,AR009,2025-09-08,2025-09-15,14:30:00,14:39:00,15:30:00,15:39:00,Confirmed,14:25:00,15:39:00,Present,29.666294028928,4.0,5.0,2025-10-12
ENR00006217,MEM000392,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:31:00,15:30:00,15:31:00,Confirmed,14:21:00,15:31:00,Present,19.539103901600214,4.0,3.0,2025-10-12
ENR00006218,MEM000487,CT009,STF0026,FAC002,AR009,2025-09-08,2025-09-15,14:30:00,14:25:00,15:30:00,15:25:00,Confirmed,14:22:00,15:25:00,Present,34.68671263927754,5.0,4.0,2025-10-12
ENR00006219,MEM000266,CT009,STF0026,FAC002,AR009,2025-09-11,2025-09-15,14:30:00,14:30:00,15:30:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006220,MEM000356,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:30:00,15:30:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006221,MEM000478,CT009,STF0026,FAC002,AR009,2025-09-15,2025-09-15,14:30:00,14:30:00,15:30:00,,Confirmed,,,No Show,23.988395145014263,,,2025-10-12
ENR00006222,MEM000039,CT009,STF0026,FAC002,AR009,2025-09-15,2025-09-15,14:30:00,14:39:00,15:30:00,15:39:00,Confirmed,14:17:00,15:39:00,Present,16.45556771007862,4.0,4.0,2025-10-12
ENR00006223,MEM000090,CT009,STF0026,FAC002,AR009,2025-09-11,2025-09-15,14:30:00,14:37:00,15:30:00,15:37:00,Confirmed,14:18:00,15:37:00,Present,15.786203481456306,4.0,4.0,2025-10-12
ENR00006224,MEM000042,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:35:00,15:30:00,15:35:00,Confirmed,14:28:00,15:35:00,Present,19.421665473336493,4.0,5.0,2025-10-12
ENR00006225,MEM000077,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:28:00,15:30:00,15:28:00,Confirmed,14:21:00,15:28:00,Present,30.92559779579497,3.0,3.0,2025-10-12
ENR00006226,MEM000122,CT009,STF0026,FAC002,AR009,2025-09-13,2025-09-15,14:30:00,14:30:00,15:30:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006227,MEM000292,CT009,STF0026,FAC002,AR009,2025-09-08,2025-09-15,14:30:00,14:32:00,15:30:00,15:32:00,Confirmed,14:30:00,15:32:00,Present,33.07451040009644,4.0,5.0,2025-10-12
ENR00006228,MEM000195,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:31:00,15:30:00,15:31:00,Confirmed,14:30:00,15:31:00,Present,33.3089781934913,3.0,3.0,2025-10-12
ENR00006229,MEM000018,CT009,STF0026,FAC002,AR009,2025-09-10,2025-09-15,14:30:00,14:39:00,15:30:00,15:39:00,Confirmed,14:21:00,15:39:00,Present,27.596041779391577,5.0,5.0,2025-10-12
ENR00006230,MEM000180,CT009,STF0026,FAC002,AR009,2025-09-13,2025-09-15,14:30:00,14:27:00,15:30:00,15:27:00,Confirmed,14:20:00,15:27:00,Present,26.793118243351522,5.0,5.0,2025-10-12
ENR00006231,MEM000309,CT009,STF0026,FAC002,AR009,2025-09-11,2025-09-15,14:30:00,14:25:00,15:30:00,15:25:00,Confirmed,14:17:00,15:25:00,Present,19.18259210049212,3.0,5.0,2025-10-12
ENR00006232,MEM000459,CT009,STF0026,FAC002,AR009,2025-09-08,2025-09-15,14:30:00,14:40:00,15:30:00,15:40:00,Confirmed,14:23:00,15:40:00,Present,28.241226904441216,4.0,3.0,2025-10-12
ENR00006233,MEM000330,CT009,STF0026,FAC002,AR009,2025-09-12,2025-09-15,14:30:00,14:27:00,15:30:00,15:27:00,Confirmed,14:17:00,15:27:00,Present,27.07966851523736,5.0,3.0,2025-10-12
ENR00006234,MEM000105,CT009,STF0026,FAC002,AR009,2025-09-11,2025-09-15,14:30:00,14:30:00,15:30:00,,Confirmed,,,No Show,23.450672291017312,,,2025-10-12
ENR00006235,MEM000388,CT009,STF0026,FAC002,AR009,2025-09-15,2025-09-15,14:30:00,14:29:00,15:30:00,15:29:00,Confirmed,14:28:00,15:29:00,Present,16.75105515697387,5.0,3.0,2025-10-12
ENR00006236,MEM000383,CT009,STF0011,FAC001,AR002,2025-09-10,2025-09-15,11:15:00,11:15:00,12:15:00,,Confirmed,,,No Show,28.39234794974856,,,2025-10-12
ENR00006237,MEM000393,CT009,STF0011,FAC001,AR002,2025-09-11,2025-09-15,11:15:00,11:13:00,12:15:00,12:13:00,Confirmed,11:02:00,12:13:00,Present,22.959895387211002,5.0,5.0,2025-10-12
ENR00006238,MEM000427,CT009,STF0011,FAC001,AR002,2025-09-08,2025-09-15,11:15:00,11:14:00,12:15:00,12:14:00,Confirmed,11:05:00,12:14:00,Present,33.615008329742395,3.0,5.0,2025-10-12
ENR00006239,MEM000498,CT009,STF0011,FAC001,AR002,2025-09-14,2025-09-15,11:15:00,11:20:00,12:15:00,12:20:00,Confirmed,11:06:00,12:20:00,Present,15.838097641505588,3.0,5.0,2025-10-12
ENR00006240,MEM000102,CT009,STF0011,FAC001,AR002,2025-09-13,2025-09-15,11:15:00,11:15:00,12:15:00,,Confirmed,,,No Show,19.593475930082636,,,2025-10-12
ENR00006241,MEM000484,CT009,STF0011,FAC001,AR002,2025-09-11,2025-09-15,11:15:00,11:25:00,12:15:00,12:25:00,Confirmed,11:09:00,12:25:00,Present,25.376648938210053,3.0,3.0,2025-10-12
ENR00006242,MEM000360,CT009,STF0011,FAC001,AR002,2025-09-13,2025-09-15,11:15:00,11:10:00,12:15:00,12:10:00,Confirmed,11:06:00,12:10:00,Present,30.233048936764135,4.0,4.0,2025-10-12
ENR00006243,MEM000208,CT009,STF0011,FAC001,AR002,2025-09-08,2025-09-15,11:15:00,11:25:00,12:15:00,12:25:00,Confirmed,11:09:00,12:25:00,Present,20.334322094639788,4.0,3.0,2025-10-12
ENR00006244,MEM000036,CT009,STF0011,FAC001,AR002,2025-09-13,2025-09-15,11:15:00,11:18:00,12:15:00,12:18:00,Confirmed,11:15:00,12:18:00,Present,15.86655529667379,3.0,5.0,2025-10-12
ENR00006245,MEM000154,CT009,STF0011,FAC001,AR002,2025-09-14,2025-09-15,11:15:00,11:16:00,12:15:00,12:16:00,Confirmed,11:02:00,12:16:00,Present,27.059828648828418,4.0,4.0,2025-10-12
ENR00006246,MEM000369,CT009,STF0011,FAC001,AR002,2025-09-08,2025-09-15,11:15:00,11:12:00,12:15:00,12:12:00,Confirmed,11:00:00,12:12:00,Present,27.824702149633204,5.0,5.0,2025-10-12
ENR00006247,MEM000483,CT009,STF0011,FAC001,AR002,2025-09-13,2025-09-15,11:15:00,11:15:00,12:15:00,12:15:00,Confirmed,11:07:00,12:15:00,Present,33.00546364347727,3.0,5.0,2025-10-12
ENR00006248,MEM000032,CT009,STF0011,FAC001,AR002,2025-09-10,2025-09-15,11:15:00,11:15:00,12:15:00,,Confirmed,,,No Show,21.963943547914315,,,2025-10-12
ENR00006249,MEM000146,CT009,STF0011,FAC001,AR002,2025-09-09,2025-09-15,11:15:00,11:22:00,12:15:00,12:22:00,Confirmed,11:06:00,12:22:00,Present,16.119796919372774,4.0,3.0,2025-10-12
ENR00006250,MEM000256,CT009,STF0011,FAC001,AR002,2025-09-09,2025-09-15,11:15:00,11:19:00,12:15:00,12:19:00,Confirmed,11:09:00,12:19:00,Present,33.91772561492999,4.0,4.0,2025-10-12
ENR00006251,MEM000345,CT009,STF0011,FAC001,AR002,2025-09-08,2025-09-15,11:15:00,11:23:00,12:15:00,12:23:00,Confirmed,11:02:00,12:23:00,Present,33.525414828604866,5.0,5.0,2025-10-12
ENR00006252,MEM000212,CT009,STF0011,FAC001,AR002,2025-09-10,2025-09-15,11:15:00,11:23:00,12:15:00,12:23:00,Confirmed,11:04:00,12:23:00,Present,21.027737136206294,5.0,4.0,2025-10-12
ENR00006253,MEM000040,CT009,STF0011,FAC001,AR002,2025-09-15,2025-09-15,11:15:00,11:12:00,12:15:00,12:12:00,Confirmed,11:01:00,12:12:00,Present,28.770226980135376,4.0,3.0,2025-10-12
ENR00006254,MEM000311,CT009,STF0011,FAC001,AR002,2025-09-14,2025-09-15,11:15:00,11:14:00,12:15:00,12:14:00,Confirmed,11:11:00,12:14:00,Present,19.231985218425812,4.0,4.0,2025-10-12
ENR00006255,MEM000148,CT009,STF0011,FAC001,AR002,2025-09-15,2025-09-15,11:15:00,11:23:00,12:15:00,12:23:00,Confirmed,11:05:00,12:23:00,Present,32.92192043645203,4.0,3.0,2025-10-12
ENR00006256,MEM000454,CT009,STF0011,FAC001,AR002,2025-09-15,2025-09-15,11:15:00,11:15:00,12:15:00,,Confirmed,,,No Show,33.18849137672029,,,2025-10-12
ENR00006257,MEM000187,CT009,STF0011,FAC001,AR002,2025-09-11,2025-09-15,11:15:00,11:18:00,12:15:00,12:18:00,Confirmed,11:13:00,12:18:00,Present,22.467846250990586,3.0,5.0,2025-10-12
ENR00006258,MEM000456,CT009,STF0011,FAC001,AR002,2025-09-13,2025-09-15,11:15:00,11:20:00,12:15:00,12:20:00,Confirmed,11:02:00,12:20:00,Present,29.962947356179455,3.0,4.0,2025-10-12
ENR00006259,MEM000065,CT001,STF0026,FAC002,AR009,2025-09-15,2025-09-16,13:15:00,13:17:00,14:15:00,14:17:00,Confirmed,13:06:00,14:17:00,Present,26.040035881417165,3.0,3.0,2025-10-12
ENR00006260,MEM000198,CT001,STF0026,FAC002,AR009,2025-09-11,2025-09-16,13:15:00,13:25:00,14:15:00,14:25:00,Confirmed,13:15:00,14:25:00,Present,15.561919531517532,3.0,3.0,2025-10-12
ENR00006261,MEM000115,CT001,STF0026,FAC002,AR009,2025-09-15,2025-09-16,13:15:00,13:16:00,14:15:00,14:16:00,Confirmed,13:10:00,14:16:00,Present,23.732818540025377,4.0,4.0,2025-10-12
ENR00006262,MEM000083,CT001,STF0026,FAC002,AR009,2025-09-14,2025-09-16,13:15:00,13:21:00,14:15:00,14:21:00,Confirmed,13:15:00,14:21:00,Present,32.877602503905194,5.0,3.0,2025-10-12
ENR00006263,MEM000085,CT001,STF0026,FAC002,AR009,2025-09-13,2025-09-16,13:15:00,13:22:00,14:15:00,14:22:00,Confirmed,13:01:00,14:22:00,Present,16.914692577800107,3.0,4.0,2025-10-12
ENR00006264,MEM000447,CT001,STF0026,FAC002,AR009,2025-09-14,2025-09-16,13:15:00,13:18:00,14:15:00,14:18:00,Confirmed,13:07:00,14:18:00,Present,26.69800339787874,3.0,5.0,2025-10-12
ENR00006265,MEM000384,CT001,STF0026,FAC002,AR009,2025-09-12,2025-09-16,13:15:00,13:21:00,14:15:00,14:21:00,Confirmed,13:10:00,14:21:00,Present,29.583685142748333,5.0,4.0,2025-10-12
ENR00006266,MEM000268,CT001,STF0026,FAC002,AR009,2025-09-16,2025-09-16,13:15:00,13:16:00,14:15:00,14:16:00,Confirmed,13:07:00,14:16:00,Present,20.444559427596406,3.0,3.0,2025-10-12
ENR00006267,MEM000131,CT001,STF0026,FAC002,AR009,2025-09-13,2025-09-16,13:15:00,13:20:00,14:15:00,14:20:00,Confirmed,13:02:00,14:20:00,Present,22.20642472246908,5.0,4.0,2025-10-12
ENR00006268,MEM000152,CT001,STF0026,FAC002,AR009,2025-09-16,2025-09-16,13:15:00,13:23:00,14:15:00,14:23:00,Confirmed,13:04:00,14:23:00,Present,22.213477485035867,5.0,5.0,2025-10-12
ENR00006269,MEM000227,CT010,STF0004,FAC003,AR015,2025-09-16,2025-09-16,14:30:00,14:37:00,15:15:00,15:22:00,Confirmed,14:26:00,15:22:00,Present,23.059561964234227,5.0,4.0,2025-10-12
ENR00006270,MEM000479,CT010,STF0004,FAC003,AR015,2025-09-16,2025-09-16,14:30:00,14:30:00,15:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006271,MEM000101,CT010,STF0004,FAC003,AR015,2025-09-14,2025-09-16,14:30:00,14:25:00,15:15:00,15:10:00,Confirmed,14:26:00,15:10:00,Present,25.879690007371618,4.0,4.0,2025-10-12
ENR00006272,MEM000122,CT010,STF0004,FAC003,AR015,2025-09-10,2025-09-16,14:30:00,14:36:00,15:15:00,15:21:00,Confirmed,14:17:00,15:21:00,Present,32.168786851192294,5.0,4.0,2025-10-12
ENR00006273,MEM000110,CT010,STF0004,FAC003,AR015,2025-09-14,2025-09-16,14:30:00,14:31:00,15:15:00,15:16:00,Confirmed,14:26:00,15:16:00,Present,20.10022959631204,3.0,5.0,2025-10-12
ENR00006274,MEM000035,CT010,STF0004,FAC003,AR015,2025-09-12,2025-09-16,14:30:00,14:33:00,15:15:00,15:18:00,Confirmed,14:16:00,15:18:00,Present,26.792174414483103,5.0,3.0,2025-10-12
ENR00006275,MEM000091,CT010,STF0004,FAC003,AR015,2025-09-16,2025-09-16,14:30:00,14:39:00,15:15:00,15:24:00,Confirmed,14:29:00,15:24:00,Present,31.03145728818319,5.0,4.0,2025-10-12
ENR00006276,MEM000417,CT010,STF0004,FAC003,AR015,2025-09-12,2025-09-16,14:30:00,14:25:00,15:15:00,15:10:00,Confirmed,14:22:00,15:10:00,Present,32.088993032022984,4.0,3.0,2025-10-12
ENR00006277,MEM000428,CT010,STF0004,FAC003,AR015,2025-09-13,2025-09-16,14:30:00,14:38:00,15:15:00,15:23:00,Confirmed,14:21:00,15:23:00,Present,16.906632835877147,4.0,3.0,2025-10-12
ENR00006278,MEM000315,CT010,STF0004,FAC003,AR015,2025-09-10,2025-09-16,14:30:00,14:39:00,15:15:00,15:24:00,Confirmed,14:25:00,15:24:00,Present,17.034617736088244,4.0,3.0,2025-10-12
ENR00006279,MEM000447,CT010,STF0004,FAC003,AR015,2025-09-16,2025-09-16,14:30:00,14:30:00,15:15:00,15:15:00,Confirmed,14:20:00,15:15:00,Present,34.98341635212663,5.0,5.0,2025-10-12
ENR00006280,MEM000105,CT010,STF0004,FAC003,AR015,2025-09-15,2025-09-16,14:30:00,14:35:00,15:15:00,15:20:00,Confirmed,14:21:00,15:20:00,Present,31.78316246103413,4.0,5.0,2025-10-12
ENR00006281,MEM000344,CT003,STF0027,FAC002,AR009,2025-09-12,2025-09-16,06:15:00,06:15:00,07:00:00,,Confirmed,,,No Show,29.065821396827914,,,2025-10-12
ENR00006282,MEM000272,CT003,STF0027,FAC002,AR009,2025-09-11,2025-09-16,06:15:00,06:15:00,07:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006283,MEM000303,CT003,STF0027,FAC002,AR009,2025-09-12,2025-09-16,06:15:00,06:11:00,07:00:00,06:56:00,Confirmed,06:05:00,06:56:00,Present,21.215839263982552,3.0,5.0,2025-10-12
ENR00006284,MEM000252,CT003,STF0027,FAC002,AR009,2025-09-12,2025-09-16,06:15:00,06:19:00,07:00:00,07:04:00,Confirmed,06:02:00,07:04:00,Present,29.438974891979758,5.0,4.0,2025-10-12
ENR00006285,MEM000191,CT003,STF0027,FAC002,AR009,2025-09-14,2025-09-16,06:15:00,06:15:00,07:00:00,07:00:00,Confirmed,06:15:00,07:00:00,Present,27.242480782665638,5.0,3.0,2025-10-12
ENR00006286,MEM000097,CT008,STF0001,FAC002,AR009,2025-09-13,2025-09-16,06:30:00,06:36:00,07:15:00,07:21:00,Confirmed,06:19:00,07:21:00,Present,25.32997749305475,4.0,4.0,2025-10-12
ENR00006287,MEM000378,CT008,STF0001,FAC002,AR009,2025-09-14,2025-09-16,06:30:00,06:40:00,07:15:00,07:25:00,Confirmed,06:21:00,07:25:00,Present,34.49320186125637,5.0,3.0,2025-10-12
ENR00006288,MEM000379,CT008,STF0001,FAC002,AR009,2025-09-13,2025-09-16,06:30:00,06:32:00,07:15:00,07:17:00,Confirmed,06:15:00,07:17:00,Present,25.89927391801323,5.0,3.0,2025-10-12
ENR00006289,MEM000119,CT008,STF0001,FAC002,AR009,2025-09-09,2025-09-16,06:30:00,06:27:00,07:15:00,07:12:00,Confirmed,06:18:00,07:12:00,Present,15.249265803631392,4.0,4.0,2025-10-12
ENR00006290,MEM000006,CT008,STF0001,FAC002,AR009,2025-09-12,2025-09-16,06:30:00,06:38:00,07:15:00,07:23:00,Confirmed,06:20:00,07:23:00,Present,32.03751167898088,3.0,4.0,2025-10-12
ENR00006291,MEM000149,CT008,STF0001,FAC002,AR009,2025-09-09,2025-09-16,06:30:00,06:34:00,07:15:00,07:19:00,Confirmed,06:22:00,07:19:00,Present,21.671694548916065,4.0,4.0,2025-10-12
ENR00006292,MEM000113,CT008,STF0001,FAC002,AR009,2025-09-16,2025-09-16,06:30:00,06:30:00,07:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006293,MEM000129,CT008,STF0001,FAC002,AR009,2025-09-15,2025-09-16,06:30:00,06:29:00,07:15:00,07:14:00,Confirmed,06:22:00,07:14:00,Present,25.564827119590586,5.0,5.0,2025-10-12
ENR00006294,MEM000320,CT008,STF0001,FAC002,AR009,2025-09-15,2025-09-16,06:30:00,06:30:00,07:15:00,,Confirmed,,,No Show,33.9507763768989,,,2025-10-12
ENR00006295,MEM000140,CT008,STF0001,FAC002,AR009,2025-09-15,2025-09-16,06:30:00,06:35:00,07:15:00,07:20:00,Confirmed,06:15:00,07:20:00,Present,19.51470491159707,3.0,4.0,2025-10-12
ENR00006296,MEM000419,CT003,STF0027,FAC002,AR009,2025-09-16,2025-09-16,08:30:00,08:30:00,09:15:00,09:15:00,Confirmed,08:21:00,09:15:00,Present,30.286342077688953,3.0,4.0,2025-10-12
ENR00006297,MEM000213,CT003,STF0027,FAC002,AR009,2025-09-16,2025-09-16,08:30:00,08:33:00,09:15:00,09:18:00,Confirmed,08:22:00,09:18:00,Present,24.538294370025937,5.0,4.0,2025-10-12
ENR00006298,MEM000110,CT003,STF0027,FAC002,AR009,2025-09-16,2025-09-16,08:30:00,08:36:00,09:15:00,09:21:00,Confirmed,08:25:00,09:21:00,Present,27.341754463397976,4.0,4.0,2025-10-12
ENR00006299,MEM000390,CT003,STF0027,FAC002,AR009,2025-09-12,2025-09-16,08:30:00,08:32:00,09:15:00,09:17:00,Confirmed,08:18:00,09:17:00,Present,25.15455992511294,5.0,4.0,2025-10-12
ENR00006300,MEM000467,CT003,STF0027,FAC002,AR009,2025-09-14,2025-09-16,08:30:00,08:25:00,09:15:00,09:10:00,Confirmed,08:25:00,09:10:00,Present,20.06315234834649,5.0,5.0,2025-10-12
ENR00006301,MEM000324,CT003,STF0027,FAC002,AR009,2025-09-12,2025-09-16,08:30:00,08:40:00,09:15:00,09:25:00,Confirmed,08:23:00,09:25:00,Present,26.725825305761557,4.0,5.0,2025-10-12
ENR00006302,MEM000366,CT003,STF0027,FAC002,AR009,2025-09-16,2025-09-16,08:30:00,08:27:00,09:15:00,09:12:00,Confirmed,08:17:00,09:12:00,Present,31.5355336468252,3.0,4.0,2025-10-12
ENR00006303,MEM000466,CT003,STF0027,FAC002,AR009,2025-09-12,2025-09-16,08:30:00,08:27:00,09:15:00,09:12:00,Confirmed,08:24:00,09:12:00,Present,16.89870241766605,3.0,4.0,2025-10-12
ENR00006304,MEM000398,CT003,STF0027,FAC002,AR009,2025-09-11,2025-09-16,08:30:00,08:32:00,09:15:00,09:17:00,Confirmed,08:30:00,09:17:00,Present,18.375476280218702,4.0,4.0,2025-10-12
ENR00006305,MEM000424,CT003,STF0027,FAC002,AR009,2025-09-15,2025-09-16,08:30:00,08:37:00,09:15:00,09:22:00,Confirmed,08:21:00,09:22:00,Present,27.607201568692822,3.0,4.0,2025-10-12
ENR00006306,MEM000279,CT003,STF0027,FAC002,AR009,2025-09-09,2025-09-16,08:30:00,08:30:00,09:15:00,,Confirmed,,,No Show,24.26702975899775,,,2025-10-12
ENR00006307,MEM000228,CT003,STF0027,FAC002,AR009,2025-09-13,2025-09-16,08:30:00,08:26:00,09:15:00,09:11:00,Confirmed,08:29:00,09:11:00,Present,26.291108747574075,3.0,5.0,2025-10-12
ENR00006308,MEM000091,CT003,STF0027,FAC002,AR009,2025-09-15,2025-09-16,08:30:00,08:38:00,09:15:00,09:23:00,Confirmed,08:28:00,09:23:00,Present,17.7324304778055,5.0,4.0,2025-10-12
ENR00006309,MEM000027,CT003,STF0027,FAC002,AR009,2025-09-11,2025-09-16,08:30:00,08:28:00,09:15:00,09:13:00,Confirmed,08:15:00,09:13:00,Present,30.35039946129686,4.0,4.0,2025-10-12
ENR00006310,MEM000010,CT010,STF0030,FAC003,AR015,2025-09-13,2025-09-16,09:30:00,09:32:00,10:15:00,10:17:00,Confirmed,09:30:00,10:17:00,Present,18.615241810395332,4.0,4.0,2025-10-12
ENR00006311,MEM000250,CT010,STF0030,FAC003,AR015,2025-09-14,2025-09-16,09:30:00,09:26:00,10:15:00,10:11:00,Confirmed,09:16:00,10:11:00,Present,25.608938665110447,3.0,4.0,2025-10-12
ENR00006312,MEM000220,CT010,STF0030,FAC003,AR015,2025-09-10,2025-09-16,09:30:00,09:37:00,10:15:00,10:22:00,Confirmed,09:21:00,10:22:00,Present,19.794540713167216,3.0,3.0,2025-10-12
ENR00006313,MEM000446,CT010,STF0030,FAC003,AR015,2025-09-13,2025-09-16,09:30:00,09:35:00,10:15:00,10:20:00,Confirmed,09:30:00,10:20:00,Present,24.541217575103254,5.0,4.0,2025-10-12
ENR00006314,MEM000098,CT010,STF0030,FAC003,AR015,2025-09-16,2025-09-16,09:30:00,09:40:00,10:15:00,10:25:00,Confirmed,09:22:00,10:25:00,Present,33.91261102910771,3.0,4.0,2025-10-12
ENR00006315,MEM000117,CT010,STF0030,FAC003,AR015,2025-09-09,2025-09-16,09:30:00,09:34:00,10:15:00,10:19:00,Confirmed,09:16:00,10:19:00,Present,33.23247519628983,5.0,5.0,2025-10-12
ENR00006316,MEM000244,CT010,STF0030,FAC003,AR015,2025-09-10,2025-09-16,09:30:00,09:25:00,10:15:00,10:10:00,Confirmed,09:21:00,10:10:00,Present,20.330438898471364,5.0,5.0,2025-10-12
ENR00006317,MEM000426,CT010,STF0030,FAC003,AR015,2025-09-14,2025-09-16,09:30:00,09:31:00,10:15:00,10:16:00,Confirmed,09:26:00,10:16:00,Present,27.41789083342605,4.0,4.0,2025-10-12
ENR00006318,MEM000354,CT010,STF0030,FAC003,AR015,2025-09-10,2025-09-16,09:30:00,09:35:00,10:15:00,10:20:00,Confirmed,09:24:00,10:20:00,Present,29.099168748071985,4.0,3.0,2025-10-12
ENR00006319,MEM000409,CT010,STF0030,FAC003,AR015,2025-09-13,2025-09-16,09:30:00,09:27:00,10:15:00,10:12:00,Confirmed,09:20:00,10:12:00,Present,29.692266356591343,3.0,3.0,2025-10-12
ENR00006320,MEM000119,CT010,STF0030,FAC003,AR015,2025-09-15,2025-09-16,09:30:00,09:27:00,10:15:00,10:12:00,Confirmed,09:28:00,10:12:00,Present,23.785469415602645,3.0,3.0,2025-10-12
ENR00006321,MEM000213,CT010,STF0030,FAC003,AR015,2025-09-12,2025-09-16,09:30:00,09:39:00,10:15:00,10:24:00,Confirmed,09:29:00,10:24:00,Present,26.79422188951967,3.0,4.0,2025-10-12
ENR00006322,MEM000148,CT010,STF0030,FAC003,AR015,2025-09-10,2025-09-16,09:30:00,09:30:00,10:15:00,10:15:00,Confirmed,09:15:00,10:15:00,Present,21.8326302208863,3.0,4.0,2025-10-12
ENR00006323,MEM000434,CT010,STF0030,FAC003,AR015,2025-09-12,2025-09-16,09:30:00,09:39:00,10:15:00,10:24:00,Confirmed,09:18:00,10:24:00,Present,17.75273896160615,4.0,3.0,2025-10-12
ENR00006324,MEM000397,CT010,STF0030,FAC003,AR015,2025-09-14,2025-09-16,09:30:00,09:38:00,10:15:00,10:23:00,Confirmed,09:16:00,10:23:00,Present,19.415689116506663,3.0,4.0,2025-10-12
ENR00006325,MEM000114,CT009,STF0024,FAC001,AR002,2025-09-11,2025-09-16,06:45:00,06:41:00,07:45:00,07:41:00,Confirmed,06:41:00,07:41:00,Present,19.243994697762204,4.0,4.0,2025-10-12
ENR00006326,MEM000319,CT009,STF0024,FAC001,AR002,2025-09-09,2025-09-16,06:45:00,06:40:00,07:45:00,07:40:00,Confirmed,06:31:00,07:40:00,Present,23.966984840725672,5.0,4.0,2025-10-12
ENR00006327,MEM000095,CT009,STF0024,FAC001,AR002,2025-09-10,2025-09-16,06:45:00,06:45:00,07:45:00,07:45:00,Confirmed,06:37:00,07:45:00,Present,30.513016729717325,5.0,3.0,2025-10-12
ENR00006328,MEM000039,CT009,STF0024,FAC001,AR002,2025-09-16,2025-09-16,06:45:00,06:45:00,07:45:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00006329,MEM000056,CT009,STF0024,FAC001,AR002,2025-09-09,2025-09-16,06:45:00,06:44:00,07:45:00,07:44:00,Confirmed,06:42:00,07:44:00,Present,19.64649269691147,4.0,5.0,2025-10-12
ENR00006330,MEM000258,CT009,STF0024,FAC001,AR002,2025-09-09,2025-09-16,06:45:00,06:53:00,07:45:00,07:53:00,Confirmed,06:37:00,07:53:00,Present,22.713667188629383,4.0,3.0,2025-10-12
ENR00006331,MEM000487,CT009,STF0024,FAC001,AR002,2025-09-16,2025-09-16,06:45:00,06:40:00,07:45:00,07:40:00,Confirmed,06:30:00,07:40:00,Present,22.22491329428339,3.0,4.0,2025-10-12
ENR00006332,MEM000233,CT009,STF0024,FAC001,AR002,2025-09-16,2025-09-16,06:45:00,06:48:00,07:45:00,07:48:00,Confirmed,06:33:00,07:48:00,Present,34.069167302603205,3.0,5.0,2025-10-12
ENR00006333,MEM000284,CT009,STF0024,FAC001,AR002,2025-09-16,2025-09-16,06:45:00,06:54:00,07:45:00,07:54:00,Confirmed,06:40:00,07:54:00,Present,30.876694253688072,5.0,3.0,2025-10-12
ENR00006334,MEM000460,CT009,STF0024,FAC001,AR002,2025-09-10,2025-09-16,06:45:00,06:55:00,07:45:00,07:55:00,Confirmed,06:30:00,07:55:00,Present,24.667349137738782,5.0,5.0,2025-10-12
